Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
North America,NAC,,,,,,,,,,,,,,,,,,0.009606951,0.009355337,0.008754124,0.002799839,0.002494511,0.002392495,0.002201408,0.001981369,0.001843752,0.019826925,0.020472832,0.019001466,0.018080041,0.019620522,0.021110308,0.027544631,0.026536186,0.026663059,0.032332861,0.031472293,0.02991943,0.030241398,0.047561293,0.045007785,0.045263473,0.044501048,0.043260359,0.042005186,0.040301169,0.048455563,0.049264758,0.049494772,0.052320907,0.050496859,0.049051599,0.048516506,0.049224531,0.047519684,0.046954341,0.044700599,0.043025493,0.043343406,0.043231337,0.032549279
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482095854,0.460403775,0.458026541,0.44709328,0.406328978,0.392228892,0.338755738,0.32017338,0.289562803,0.25595914,0.233567949,0.237668244,0.225581537,0.239342752,0.220820438,0.24141395,0.205489003,0.177408722,0.15757717,0.855939177,0.6054175,0.628864173,0.614281763,0.532272388,0.649129347,0.411759629,0.620027026,0.374500767,0.392299069,0.522001488,0.598386185
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,,,,,,,,,,,,,,,0.418225488,0.742609521,0.590878519,0.49923573,0.4782766,0.41008349,0.449811428,0.422953082,0.353544562,0.379275184,0.510415065,0.623609446,0.838489491,0.722396204,0.688456928,0.60707607,0.395486328,0.396247457,0.536645865,0.51989642,0.356220473,0.334636129,0.186976631,0.232946273,0.710567876,1.04926985,0.645055548,0.898109946,0.684906639,0.752456118,1.590751406,1.514750404,1.64364369,1.386295632,1.28953849,1.389061143,1.712141917,1.893914644,1.610647774,1.427028808,2.016767166,1.771564424,1.7032428,2.359714984,2.3093224,2.390561553,2.194280627
Nigeria,NGA,,,,,,,,,,,,,,,,,,0.055957142,0.008618785,0.017515997,0.034183836,0.009842744,0.012480547,0.014217367,0.015977907,0.013654548,0.007279676,0.005199742,0.004883388,0.023143085,0.018522056,0.133442193,0.118105434,2.857985681,1.625253467,0.567473932,0.580680576,1.075581517,0.821453397,2.191339577,2.004105089,1.57585959,1.267440586,1.013059819,1.666398935,8.311897229,7.171477543,6.535831662,5.696721358,6.293950957,5.462551756,5.09064163,4.509948563,4.088335305,3.841227786,4.237039299,4.867895142,5.86486331,6.120746434,5.313143492,3.980521638
Nicaragua,NIC,,,,,,,,,,,,,,,,,,0.174118258,0.191398401,0.294531023,,,,,,,,,,,,,0.557786702,1.423322015,1.294268808,1.811388562,2.20501951,3.416883274,4.314745845,6.178283165,6.265505895,6.306420382,7.206827109,8.244315943,8.951667579,9.740030237,10.31291875,9.963132968,9.649289995,9.282199199,9.416988084,9.346911248,9.64959423,9.845233912,9.597292432,9.387219124,9.544573359,10.11685126,11.5529823,13.3722208,14.7003406
Netherlands,NLD,,,,,,,,,,,0.349604102,0.455662523,0.47897628,0.511434022,0.39882343,0.333922401,0.301247584,0.31565277,0.286512353,0.306541874,0.309685309,0.338912453,0.414071005,0.369526704,0.342495274,0.348658148,0.311657462,0.307415135,0.310863349,0.297578131,0.222706081,0.205312462,0.21828951,0.255023042,0.259557422,0.147009957,0.154746007,0.158681292,0.144087533,0.108664047,0.102247643,0.111953828,0.102651295,0.193622014,0.197556024,0.183732839,0.211721143,0.192355974,0.173956064,0.197347737,0.203182744,0.197850062,0.195495327,0.184580035,0.166404809,0.30030008,0.275660203,0.267668087,0.271039385,0.248032866,0.258125908
Norway,NOR,,,,,,,,,,,,,,,,0.024498756,0.024485248,0.159445682,0.146128702,0.137519218,0.157732056,0.19662261,0.170162734,0.164268788,0.162834852,0.161177259,0.140858076,0.143120102,0.135364923,0.136734724,0.13174836,0.142961595,0.145124827,0.137946588,0.133957654,0.157034662,0.188884943,0.179054301,0.19499389,0.177316752,0.157929462,0.160353876,0.170124628,0.171154042,0.17578526,0.163581785,0.153027086,0.153808793,0.148181925,0.163512945,0.158591342,0.153525911,0.150445622,0.151399375,0.152474371,0.15783826,0.16093543,0.154564722,0.14744796,0.152067374,0.162166709
Nepal,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.497936602,1.23238961,1.291100177,0.976652461,1.005512415,1.390060907,1.658099124,2.029360644,2.446875396,11.21301963,12.18032388,11.30898998,14.90510198,16.06896468,16.79181348,21.73810397,23.20762544,21.64698527,19.50305507,22.08212082,25.19470031,25.90512496,27.62609167,26.96057769,23.91354411,25.02642047,24.11637013,24.08920097
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447535126,1.864573176,8.644456419,10.85287303,11.32564852,12.00803011,11.72956989,9.441213633,5.269708007,,
New Zealand,NZL,,,,,,,,,,,,,1.124326106,1.219140269,1.16309218,1.22371329,0.936264977,0.929937743,0.839334837,1.000711189,1.10198987,1.063467784,1.219044904,1.237218648,1.270604602,1.038675743,0.992173562,0.939341502,1.088965787,1.33188292,1.674569576,1.523266683,1.446325598,1.780774359,2.087640412,2.583954743,2.90812105,1.529077682,0.461423769,0.438258876,0.409135171,0.406141084,0.348986547,0.329079904,0.310160752,0.306865011,0.300060879,0.279652917,0.316501682,0.27274581,0.252872757,0.27055243,0.262068735,0.240556989,0.265807115,0.298620074,0.279487024,0.260928816,0.245190374,0.233456247,0.18910893
OECD members,OED,,,,,,,,,,,,,,,,,,0.22140694,0.228063986,0.247944714,0.282040696,0.266594213,0.262792983,0.23470765,0.221690617,0.249870796,0.281642754,0.288429935,0.293713227,0.302262219,0.304835764,0.243623379,0.238533727,0.224863471,0.213305833,0.204364634,0.205221221,0.227547249,0.23728494,0.220968077,0.21756348,0.230506792,0.238376036,0.260876588,0.270342969,0.277606017,0.295010343,0.306849106,0.320578786,0.317678246,0.306087687,0.312034029,0.308490584,0.324373229,0.330926161,0.333453815,0.330896501,0.334184197,0.337008855,0.341212711,0.348218353
Oman,OMN,,,,,,,,,,,,,,,,,,,1.056523952,0.876308611,0.580804429,0.558369527,0.574844772,0.547465258,0.492307201,0.434046642,0.536180068,0.499433991,0.465188401,0.416250416,0.33386009,0.343973583,0.313289751,0.3122658,0.301974916,0.282640242,0.255272969,0.246251745,0.278632835,0.250104914,0.199923593,0.200553684,0.193676095,0.180328324,0.15753576,0.125512238,0.104825705,0.092696571,0.064052892,0.080622077,0.068546129,0.057478425,0.050988313,0.049661249,0.048349471,0.057017768,0.059613297,0.055268638,0.048893728,0.05110825,
Other small states,OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.538576904,3.331883491,2.886074005,2.766932454,2.226664581,,,,,,,1.151711632,1.064354153,1.002095539,1.151184219,1.191103134,1.202193928,1.183943665,1.138292513,0.974145729,1.0337542,1.12877732,1.176671049,1.279535014,1.197485031,1.271382075,1.516380519
Pakistan,PAK,,,,,,,,,,,,,,,,,3.126780163,5.765457587,7.350845708,7.626917645,8.65639623,7.35609812,8.423237575,10.24763449,8.284604916,8.146087581,7.669148984,6.538015268,4.865674021,5.021794918,5.014360681,3.394389912,3.219048123,2.791504563,3.345116585,2.823766084,2.027870737,2.734570999,1.88448809,1.581608731,1.310691998,1.83809644,4.447782554,4.319939566,3.66092388,3.565024023,3.730765328,3.936064446,4.138693831,5.183976289,5.469457999,5.741443195,6.242434251,6.326914044,7.056775775,7.13567269,7.112388353,6.519413952,6.737185882,7.997932412,9.901149579
Panama,PAN,,,,,,,,,,,,,,,,,,3.787073724,3.723156768,3.663061324,1.413064067,1.181444293,1.308544838,1.318420269,1.196755092,1.513410398,1.476941016,1.529073218,1.729692445,1.725108042,1.70501336,1.527985255,1.273261648,1.237676515,1.195905331,1.169857734,0.873309887,0.602212954,0.502786647,0.398178036,0.133288741,0.58470582,0.651054172,0.779904678,0.725352903,0.791479677,1.656407934,1.668389668,1.502630283,1.242779543,1.392648852,1.06151726,1.016332053,1.011844324,1.515181866,1.024554554,0.867792193,0.857448149,0.828417193,0.869699687,0.860839805
Peru,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329415851,0.430965877,0.667291283,0.829694991,1.053872732,1.123557703,1.080495775,1.09376973,1.165734934,1.33499844,1.386930755,1.447643938,1.287721791,1.478775356,1.696473842,1.893315884,2.072910746,2.085538026,2.027069619,1.993576062,1.717568742,1.570176087,1.447167998,1.345713969,1.313087423,1.435714725,1.50283872,1.446035418,1.448841263,1.455730657,1.45435203
Philippines,PHL,,,,,,,,,,,,,,,,,,1.725357131,1.964225078,2.021658748,1.929089514,2.244264833,2.824435568,3.384300512,2.286005899,2.622474142,2.882651083,3.072665518,3.33109497,3.199046663,3.306132495,4.073314258,4.790817493,4.758306366,5.386641306,7.231517704,5.884260001,8.256798899,7.104571518,8.064327059,8.275341631,11.09969609,11.54704388,11.76367241,12.07132119,12.78399052,12.13924118,10.53814222,10.41435059,11.33214895,10.34542667,9.842852087,9.395858162,9.410561298,9.644508784,9.724186977,9.773809748,9.988335308,9.747654208,9.332616596,9.658193963
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.774458511,0.801624681,0.768986504,0.80926365,0.848177577,0.906439807,0.999066866,1.111243454,1.067277556,0.917885664,0.810722637,0.799867654,0.760648672,0.77603086,0.810966215,
Papua New Guinea,PNG,,,,,,,,,,,,,,,,,0.924526909,0.531281975,0.470145023,0.398073805,0.213902018,0.189637187,0.257517213,0.168318258,0.209790947,0.231384642,0.264623025,0.427312814,0.27387229,0.203791424,0.168847235,0.554873102,0.473607491,0.411025584,0.361716544,0.337965028,0.294199043,0.282566356,0.256342174,0.225601386,0.205220394,0.192289983,0.187439695,0.196003172,0.242583739,0.140704343,0.052807993,0.079856458,0.062981489,0.040746393,0.024572252,0.068389254,0.066935764,0.067168052,0.045126269,0.01815795,0.012978807,0.018741542,0.015225551,0.012082593,0.008477621
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524352181,0.508810062,0.483166449,0.532135894,0.612528352,0.485205625,0.868659088,0.818729713,0.846427173,1.048537264,1.851748908,2.113708873,2.462408066,2.439931116,1.963047549,1.858836202,1.607221898,1.470373148,1.412370537,1.431241313,1.376647982,1.430269911,1.431139536,1.316786914,1.210740768,1.091024273,0.998039784
Pre-demographic dividend,PRE,,,,,,,,,,,,,,,,,,,,,,0.41183197,0.287128844,0.475751968,,,,,,,,0.717263052,0.883038182,1.607296406,1.403722587,1.109849059,0.916641562,1.481043845,1.526183361,2.121973483,,1.739980481,1.748526038,1.695233051,2.049179501,3.880139032,3.519286545,3.144453035,2.7636201,2.936759987,2.756841136,2.593279482,2.374605573,2.255850828,2.182313244,2.53867851,2.62482208,2.860676352,3.203839663,3.093161891,2.733713675
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,,,,,,,,,,,,,,5.825547081,4.54604404,5.583398183,7.225233301,9.338858951,9.023714523,8.995277601,8.631994298,8.029816409,8.723053195,7.979849089,6.850821649,6.997838184,6.254315812,6.115782654,5.690186973,5.286899729,4.426183889,4.541767025,3.817821445,3.346133583,3.023868334,2.980363368,2.849291029,0.194731013,0.218701444,0.281585891,0.230356847,0.232928861,0.203787842,0.196063283,0.211010341,0.253945143,0.244303362,0.245459479,0.217292174,0.220402203,0.213279264,0.197230085,0.190534907,0.185246906,0.205868445,0.22209825,0.22503996,0.257859761,0.255396135
Paraguay,PRY,,,,,,,,,,,,,,,,0.390361224,0.429674555,0.83645661,1.464925498,1.065331254,1.171289926,1.121874307,0.763920575,0.58520263,0.533041605,0.29246455,0.367884589,0.571638003,0.561601902,0.830227477,0.58154393,0.607070002,0.892779319,1.304911508,1.879053895,1.488612258,1.398595429,1.416927269,1.539876721,1.674763197,1.713019998,1.647871819,1.37154565,1.423674014,1.371508249,1.502211848,2.501967684,1.908494837,1.473115373,1.687720207,1.504839811,1.601689109,1.904407895,1.612570462,1.254743079,1.528913042,1.820079186,1.80544981,1.697606848,1.756908394,1.653385027
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7318143,15.90509151,16.57800947,26.01518014,25.6669124,20.0252263,20.124946,21.70468298,7.81446493,8.65847783,7.381181865,8.676706952,10.29185521,10.13247381,9.340389921,9.576402279,10.20653343,14.22831454,11.01946522,12.89907893,13.00715774,13.54444659,14.75026933,17.41096291,16.69780607,17.02942556
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,1.059351002,1.048448601,1.408197953,3.073187684,3.71154651,3.561020231,5.909047937,5.670926703,6.472864126,5.759652405,5.62310023,5.72865998,4.658065866,5.058563031,4.512407422,3.924859567,3.246443794,4.287697796,3.653195109,3.462488576,2.705558104,4.021327754,7.269012036,7.528111124,6.811234154,6.214461654,7.861741891,8.075820715,7.232488693,6.703744421,7.79579766,7.24799255,6.606108849,7.066892418,7.2222738,6.963170714,7.9161005,7.543394679,6.861681181,7.160467861,7.773311318,8.158881987
Post-demographic dividend,PST,,,,,,,,,,,,,,,,,,0.204136444,0.214171714,0.228549785,0.251215323,0.228950673,0.227586543,0.205669757,0.188505042,0.214024337,0.246630956,0.253284546,0.262813295,0.261304649,0.266465923,0.21291091,0.207621703,0.195494765,0.18229675,0.174440993,0.173566398,0.191276958,0.20123366,0.187221685,0.180082569,0.192236981,0.203878072,0.216410689,0.217562673,0.213048248,0.21902049,0.238616311,0.260072765,0.2659223,0.260278381,0.271614232,0.270104731,0.289826748,0.291335723,0.288948293,0.285150102,0.291021892,0.294785694,0.297455534,0.293051263
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.341901627,0.429953243,0.289036591,0.24178802,0.270241148,0.249499759,0.413369146,0.254743003,0.327943803,0.445195309
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036575909,0.024041468,0.048731526,0.04497551,0.11752257,0.267016892,0.257695575,0.287165499,0.310423487,0.214508727,0.174730341,0.96674083,0.951020858,0.930366598,0.794319907,0.391986791,0.38565877,0.378622553,0.429697985,2.518730791,2.542277922,3.033500732,3.151985152,3.096741006,2.892429901,3.260765656,2.994151726
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.154963848,0.041942959,0.025911042,0.055997477,0.111151098,0.217046722,0.192503071,0.321723202,0.270929071,0.258790698,0.37338201,0.449801446,0.385924046,0.359029722,0.34542448,0.417542541,0.344282239,0.298313388,0.262090344,0.294477155,0.377640905,0.506306262,0.523867341,0.52312306,0.560375807,0.618239895,0.668350846
Rwanda,RWA,,,,,,,,,,,,,,,,,0.038790996,0.157755148,0.239358385,0.431527471,0.269469457,0.277234174,0.510087396,0.232085375,0.185405174,0.166956474,0.206646715,0.207663595,0.158903438,0.164453163,0.103063327,0.185569008,0.090887362,0.199390196,1.66244327,1.63323944,0.953584713,0.282839873,0.215017037,0.153916231,0.320491679,0.399402295,0.366962219,0.450071361,0.412994214,0,0,0,0,0,1.739385683,2.531630819,2.384252519,2.17768864,2.227717855,1.864375849,1.985123093,2.326705851,2.702324137,2.517486904,2.332109436
South Asia,SAS,,,,,,,,,,,,,,,,0.428739296,0.837849281,1.26612529,1.53601933,1.654317292,2.28091208,2.021928395,2.363851375,2.424008459,2.116277964,1.986768505,1.807706415,1.730624692,1.439783114,1.544593307,1.389934106,1.700058523,1.566095476,1.760449297,2.217654449,2.097188858,2.355483902,2.659722405,2.404888127,2.536752303,2.745624457,2.986108134,3.584326553,3.862071773,3.147400319,3.227649221,3.553851945,3.59189811,4.694544684,4.449872181,3.978929635,4.238017123,4.694403631,4.696329518,4.481098401,4.355695423,3.782092578,3.503756354,3.8332679,3.887519304,4.390009478
Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028577834,0.028018032,0.029682014,0.041590616,0.049965288,0.044770299,0.03631097,0.033414186,0.035997371,0.036134577,0.04515482,0.047682574,0.042227777,0.042581738,0.042123998,0.043171741
Sudan,SDN,,,,,,,,,,,,,,,,,,0.465221878,0.89926894,1.415926258,3.514823998,3.833590957,1.440597963,3.334828887,2.935354527,2.102660821,0.7186223,0.683770681,1.411476121,2.725259923,0.498845675,0.3989728,1.758546107,0.84667653,0.837880142,2.503299974,2.456354291,3.5920061,6.102933183,6.226335724,5.227854536,5.610264236,6.604590361,6.933951523,6.53828241,2.653348272,2.23555253,2.178068957,2.917157252,2.791180389,2.217657641,1.423715731,1.235082234,1.209615623,0.820583382,0.234867332,0.290529648,0.473010558,1.231698977,1.619565978,1.900366395
Senegal,SEN,,,,,,,,,,,,,,,0.40568568,0.92978977,1.602660318,1.465742901,1.695416283,1.377537156,1.708480539,1.664895661,1.651997395,1.652010849,1.542486157,2.079605138,2.020549543,1.816189351,1.831340026,1.771206203,1.922178526,2.240630788,2.261005509,2.307392463,2.260997132,2.30826418,2.293990749,2.490538094,2.26602706,2.804689688,3.8709654,4.663035966,4.918356194,5.812183836,6.256850326,7.129081294,7.888487803,8.520639036,8.793674143,8.397407764,9.174933,9.071517421,8.924956219,9.397581393,9.757033627,9.889043821,10.4020427,10.23458556,10.50120444,10.82203095,10.28424949
Singapore,SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482842093,1.029474343,1.105926105,0.930868946,1.10095991,2.187184751,1.501866511,1.994110885,2.036813265,1.30751137,1.700471552,1.686190814,1.612350592,1.739979529,1.606615741,1.223108294,1.4221129,1.471307052,1.100499634,1.263751305,1.622333208,1.773339149
Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,0.008654282,0.007893105,0.006232469,0.005330206,0.00732735,0.004581755,0.011795192,0.01089038,0.007579051,0.00555518,0.004167259,0.0035596,0.009657869,0.007518294,0.006130184,2.718735817,2.680843986,0.70389241,3.023696152,3.357843676,1.122076748,0.569964409,1.740584842,1.868167862,1.706193268,0.147537917,0.828721981,1.944587315,0.901176463,1.462814551,1.715210753,1.998663771,1.69743328,1.415769119,1.244828316,1.141665016,1.274326846,1.292682228,1.519552165,1.285389079,1.526512594
El Salvador,SLV,,,,,,,,,,,,,,,,,0.455271699,1.83571063,2.168825571,2.88713616,1.372147486,2.108693097,3.300787147,3.292314653,4.345542138,4.135388438,4.170337688,4.715458305,5.029738453,5.439348042,7.60302421,9.048056812,11.9432494,11.91190856,12.65376654,11.92452556,11.30607913,11.73469569,12.23700607,12.28266398,14.9699688,15.66696304,15.41827747,16.0171947,18.67420993,20.6055226,21.76702955,21.80287039,20.87492613,19.32969806,18.81966487,17.96483422,18.30179127,18.03685125,18.41408089,18.23780572,18.85618201,20.00205589,20.72084003,21.04781885,24.09280034
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,6.20713074,9.485169283,1.022515384,2.569282446,2.956868018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,31.39346781,31.90809794,35.2813837
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8.719293837,6.792881052,10.29579994,9.845764724,8.041250813,8.188677709,8.316680561,7.853503391,8.499190544,7.877030019,8.125183437,8.778731805,8.232976279,7.304591869
Sub-Saharan Africa (excluding high income),SSA,,,,,,,,,,,,,,,,,,0.504905073,0.537162911,0.53737511,0.600359731,0.44335012,0.539030976,0.696014319,0.715136558,0.685064993,0.672494756,0.769690141,0.79317414,0.907571796,0.783608668,0.794015939,0.886693976,1.125857669,1.116110904,0.954013666,0.842271661,1.078845152,1.120556411,1.400992013,1.377451486,1.199366783,1.262640713,1.168358497,1.32955564,2.643649388,2.578202694,2.455052451,2.335326703,2.447937654,2.289754645,2.385737647,2.289165376,2.164082428,2.200735772,2.557577996,2.448282613,2.571290056,2.808313043,2.793310102,2.502932221
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.014221314,9.491072762,,,,,
Sub-Saharan Africa,SSF,,,,,,,,,,,,,,,,,,0.504905073,0.537162911,0.53737511,0.600359731,0.44335012,0.539030976,0.696014319,0.715136558,0.685064993,0.672494756,0.769690141,0.79317414,0.908160389,0.785189877,0.795474758,0.888977723,1.124051812,1.114277107,0.952657691,0.841216445,1.07711913,1.118532558,1.398492291,1.375929451,1.197703347,1.260781284,1.167640826,1.32881566,2.642048002,2.576771835,2.453088349,2.333732306,2.447539631,2.289405178,2.385726967,2.28875957,2.163168307,2.199932966,2.556560044,2.447443924,2.570207246,2.80702591,2.792133563,2.501832255
Small states,SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.236502253,3.906521196,4.03920957,4.014246876,4.456004436,3.637426589,3.387367944,3.279753487,2.930513375,2.741226618,,,,,,2.265694298,2.100026607,1.964575132,1.882523022,2.007875013,1.952936937,1.857025862,1.82879812,1.644156486,1.705372616,1.953899153,2.012930241,2.055711347,1.931442998,2.045719059,2.488550497
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.728981552,0.936149248,1.784248104,0.960006466,1.099301561,1.120639683,1.340964107,1.595564835,1.06484669,3.235787489,2.972636478,2.536647653,8.839236935,7.741891945,6.321525352,5.222885552,4.843286224,4.311938436,2.600322475,1.822815709
Suriname,SUR,,,,,,,,,,,,,,,,,,0.483242386,0.639021048,0.690095859,0.754716981,0.686164219,0.43715847,0.679117148,0.682870381,0.515463918,0.190796863,0.214285705,0.2411714,0.368595651,0.128733265,0.914974315,1.136925335,0.816298532,0.033030961,0.038558465,0.038696181,0.043176845,0.121528561,0.259508529,0.131902181,0.023972786,1.380793062,1.844308483,0.613169337,0.217465401,0.079957952,0.095347972,0.062270571,0.118697124,0.098434253,0.088049321,0.161797003,0.13591183,0.168564637,0.130807223,0.045020982,2.72614455,2.469285161,2.278343653,3.257120829
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475314154,0.240502883,0.099623709,0.074439846,0.105135587,0.07775443,0.063185131,0.061007264,0.073159966,0.069423634,0.908489957,1.225805436,1.928642839,1.899972327,1.921843553,2.040783304,1.877999644,1.761574235,1.769412471,2.038608869,2.095817885,2.367477012,2.417087385,2.364428655,2.273233024,2.095858257,1.985365217,1.796659908
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.264505279,1.28049947,1.14626419,1.013716466,0.981446119,0.997061176,0.9494015,0.905495928,0.778478924,0.758104413,0.721143304,0.707669656,0.667010256,0.684471726,0.344380698,0.341491379,0.408316961,0.534745071,0.64890544,0.747693507,0.927140513,1.010310281,1.0357107,1.191127573,1.243099183,1.197416317
Sweden,SWE,,,,,,,,,,,0.015223771,0.028160356,0.025735606,0.02698157,0.030710302,0.031598348,0.04631067,0.064047788,0.04661702,0.037757389,0.046440166,0.052161459,0.000119157,0.023363982,0.020586155,0.020454254,0.012249399,0.05364929,0.050403736,0.0583929,0.058242085,0.075464317,0.081664491,0.108648285,0.108857023,0.095478948,0.092519976,0.117772928,0.046365739,0.132808941,0.166569626,0.238529151,0.191912352,0.406000983,0.414370878,0.461861935,0.530636951,0.652506508,0.791084127,0.908961694,0.81905508,0.763758725,0.777125668,0.783122403,0.783781998,0.672470105,0.547037024,0.574651358,0.5534191,0.596561238,0.571312744
Eswatini,SWZ,,,,,,,,,,,,,,,1.336348109,2.767325567,3.58664121,3.971414461,4.186528089,4.093408229,6.514973114,6.996644154,6.921262823,9.552286962,10.65129318,13.20561251,12.24771079,13.50352102,13.69751938,15.75131079,10.12102737,9.397106113,8.615863318,6.096164548,5.430066655,4.839595612,4.704124481,4.878624803,4.969558603,4.522937024,3.26770874,3.417690015,3.081278198,2.968006762,2.988992959,3.002456577,2.906252995,2.741775876,2.721154386,2.610247868,1.232103005,1.317425097,1.811988177,1.633868364,2.166844171,2.357356544,2.579155326,3.279951832,2.695088708,2.654578129,2.839005086
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.777631893,5.646285488,7.09229929,4.992373262,4.398573339,4.819186561,4.620253165,4.298613181,,
Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.397307599,2.036014947,1.955372845,2.481443993,0.061084474,0.060989779,0.099167894,0.139986454,0.03887443,0.018742059,0.0300449,0.513760492,0.287797344,0.28385135,0.68798048,0.811169846,1.316619308,1.305521635,0.461319691,0.326904368,1.902705239,1.791555434,2.370172361,1.666537886,0.969337386,1.122551525,1.33751703,1.548172009,1.420887864,1.432128988,1.495416364,0.887132536
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,1.201271576,6.855914821,9.077833587,5.921566902,2.809604343,2.51980119,2.197373043,1.836247901,2.131246731,2.429812045,2.941120603,3.403597981,4.363977558,3.127888147,2.696075285,4.149826576,2.570100585,5.285506253,2.974543544,2.269832976,1.640787046,1.447287855,1.247332412,0.931392832,0.805693551,0.625514054,4.0727236,3.40814909,2.851800074,2.385034971,2.550284149,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.85200994,0.642521256,0.723229748,0.754827972,0.672122518,0.624839341,0.809221022
Chad,TCD,,,,,,,,,,,,,,,,,,,,,,,,,,0.003231923,0.115198888,0.116401353,0.023324858,0.055317738,,,0.010840987,0.021962749,0.061369212,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,,,,,,,,,,,,,,,,,,0.827053502,0.663279896,0.502575316,0.448448289,0.494860469,0.497589136,0.524825005,0.482876594,0.480088416,0.520207512,0.524067308,0.577736592,0.605703692,0.646265159,0.642648991,0.925272983,0.588928517,0.675908082,0.727196756,0.770997869,0.854957447,0.917120236,0.950492362,0.928921791,0.881020015,0.839389746,0.765147506,0.738683935,0.731438691,0.660381967,0.637435235,0.633880777,0.717182073,0.734834107,0.690379423,0.66792708,0.604823747,0.570825992,0.546891809
